score,review,y
3.0,입구에 들어설 때부터 빵 냄새 장난 아니에요. 빵순이 눈 돌아가는 곳,0
3.0,음 말차라떼 안달다고 하셔서 주문했는데 진짜 너무 다네요 ㅠ 혈당 관리하는 중인데 한입먹고 다 버려서 너무 아까웠어요... ㅠㅠ,0
4.0,빵이랑 음료. 맛도 괜찮은데 쵸큼 비싸네요. ㅎㅎ 친절하시고 좋슴다.,1
4.0,"평일 저녁9시경 입장주차장자리는 몇군데 남음내부 3층,4층 굉장히 정신없음..5층은 그나마 정돈(?)된 느낌건축에 굉장히 신경 많이 쓰신 느낌한번 가봤음 됐다싶을정도두번은 굳이..",1
3.0,빵 마싯네,0
5.0,딸기라떼 찐자 맛있어요!,1
1.0,,0
1.0,커피 진짜 맛없음감성 하나로는 어느 정도 먹고 들어가는데 정작 중요한 카페의 메인인 커피가 맛없어서 한 번 가고 안 갈 듯캡슐머신으로 내린 캡슐커피가 더 맛있을 정도,0
1.0,여기 직장으로 다닐 생각하지 마세요.,0
3.0,"자리는 넓고 좋은데 커피맛이 너무 부족해요. 원두 좋은 거 쓰고, 달지 않은 티 메뉴 추가하면, 훨씬 좋아질 거 같아요.",0
3.0,,0
4.0,공간은 너무 예쁘지만 오픈 초기라 사람이 많아 여유롭게 쉬기는 힘들다가격은 인스타 감성 카페 특유의 거품이 있으나 디저트는 그럭저럭 맛있다,1
1.0,우아...라마로조꼬장비로 이맛을 나타낸다는것은 .정말 소유자가 원가를 낮은것으로 수익창출때문에 아닌이상.. 이건 2000짜리 저가커피보다 못한맛..대전에 커피잘하는데 얼마나 많냐.이런 수준낮은 커피로 장사했다가.. 인스타빨도 1년도 못간다.다들 이야기하길래 얼마나 대단한지.갔는데...커피 거이 다 남기고 옴..  돈 너무 아까움...커피맛이 다들 취향이지만 커피 좋아하는 사람이라면..이건 너무돈주거 먹기 아깝다고...생각함..  도룡동 코너스톤h나 둔산동이나 중구쪽이 로스팅잘하는카페들도 많다..가서 마셔보고 커피장사를 했으면  좋겠다..조언을 약이라 생각하고.. 빨리개선하시길...,0
1.0,와 엄청기다렸는데 콜드브루가 1시간이 걸린대요 ㅠㅠ 줄 다서고 주문하려니까 그얘기함 ㅠㅠ 직원이랑 손님은 싸우고…,0
1.0,"후기 이런거 진짜 안 쓰는데..... ;;;분위기 하나 보고 간다면 한번은 가볼 만한 곳. 커피맛에 비해 꽤 비싼편이고, 평일 점심에 방문했는데 주문 데스크 앞에 서서 대기하라 함. 이유는 앞에 주문 음료 일정부분 나가면 그때 주문받음.  바리스타가 커피숍 규모 대비 턱없이 부족하고 커피 제조 속도가 느림. 커피한잔 주문해서 목으로 넘기는데 최소 15분 걸렸음.개선이 되겠지만, (개선이 되어야 오래 갈 듯) 현재는 그러하다.",0
1.0,1.맛:맹물느낌이강함.2.주차:항상 만차. 뒷골목 아무데나 대라고안내함3. 화장실: 변기가 4대 전부 막혀있음.. 직원 아무도 중간에 가서 확인 안하는듯.4. 뒷정리: 셀프뒷정리대 직원아무도 안쳐다봐서 쓰레기 매우쌓여있음.전체적 외관.깨끗. 분위기좋은 대형카페이지만.관리가 최악임. 맛도없음.한번와서 사진찍었으니 이제안감,0
1.0,큰규모에 놀라고주차장은 넓지만 들어가려고 줄서있는 차량들...들어가니 주문하려고 줄서있고빵은 1개당 7~8천원으로 서울 유명 카페보다 비싸고그래도 땅값 건물에 돈 마니 들었으니 이해함.그런데 30분 기다려서 받은5300원짜리 아메리카노동네 1500원 2천원짜리 커피보다 못함.비슷하기라도 했으면 갈텐데진짜 올해 먹은 커피중 가장 맛없었음.다신 안갈듯 함,0
2.0,"1.빵 가지수가 적고, 특징적인 제품은 없다 ‥2.맛도 소소3.자리값은 과한 카페4.이 비싼 가격내고 정리도 내가해야 하고5.빵을 제과점 쟁반위에 유산지 한장 깔고 칼질해서 먹는 ‥ 이정도 가격대 레벨이면 접시 제공은 해야 6.요즘 가는 전민동 별이라는 카페와 비교시 가격은 1.5배 높고, 맛은 1.5배 낮고, 분위기는 1.5배 나음7.이후 시간을 내서 일부러 가진 않을듯",0
3.0,뷰만 생각하고 가시면 괜찮겠어요. 커피맛도 쏘쏘이고 빵도 특징이 없어요. 베이커리 카페인데 빵자리 빈 곳이 너무 많아요.,0
4.0,내부인테리어는 깔끔하고 감각적이며 통창으로 볼 수 있는 뷰가 인상적입니다. 그러나 수박주스가 한 잔에 8000원인데 아무리 자리값이라고 해도 가격대비 맛이 그저 그럽니다. 수박 한 두조각 갈아서 얼음을 80%를 채운 수박주스는 개선이 필요해보입니다.,1
5.0,감각적인 인테리어의 대형카페~,1
5.0,굿굿굿굿굿굿굿,1
5.0,,1
3.0,주차장이 잘 되있고 3층은 예쁘게 잘해놔서 시외에 온 느낌이였어요!!거기까지ᆢ 라떼 한입 먹고 못 먹었어요ㆍ사장님 커피도 신경써 주세요 ㅠㅠ,0
1.0,,0
4.0,가성비는 나빠도 맛은 있는데튀김왕만두는 빼고 드시길..,1
4.0,"자리가 없어서 혼자는 포장했네요. 사장님친절하고 음식도 맛있지만 가격 대비 화가 나네요. 가성비 따지면서 먹지는 못할, 배가 고픈 맛이네요.",1
5.0,정말 정말 맛있어요하지만 비싸다는거,1
4.0,소룡포 좋아요.맛있는거 먼곳에서 찾아갔기에 가성비는 논하지 않습니다.,1
5.0,,1
5.0,비싸다🥲 그치만 대전에 가면 꼭 먹어야 하는 나의 또간집. 파채교 추천,1
5.0,맛있습니다. 일반적인 중식에 식상하신 분들은 딤섬을 맛있게 드실 수 있는 공간입니다. 가격대가 조금은 세게 느끼실 수 있지만 맛이 채워줄 겁니다.,1
4.0,,1
4.0,맛은 있으나 가격이 많이 오름,1
5.0,,1
3.0,아직까진 딤섬.샤오롱빠오...등등현지식 만두를 잘하는집이 대전에는 드문듯...가격이라도 착해야하는데.경쟁이 없으니 가격은 높아지고 맛은 그냥그냥합니다.풍미가 한국화되었다고나 할까요??,0
4.0,새우가 들어간 딤섬은 맛있는데 샤오롱 바오는 좀 느끼함.  가성비는 좀 떨어져도 먹어볼만은 한듯,1
2.0,지금 먹고있음1년전 방문에 좋았던 기억이있어 재방문키오스크등장 이후 매우 안좋아짐손님에게 관심 1도 없다. 관심받지않고 중국 길거리만두먹고싶은 사람방문 권장..단무지가지러갔다가 다진마늘 한숟갈 집었더니사장놈 소리지름..테이블에 줬다고 가져가지 말래깜짝이야 XX끼..중국가서 먹는것보다는 가성비 갑. 난 다신 안가요.,0
5.0,한 알에 삼천원.. 대학교 근처에 있는 걸 생각하면 부담스러운 가격이긴 하지만 맛 좋음 담에 가면 다른 메뉴 대신 만두를 더 시켜먹을 듯,1
4.0,한번가서 모든메뉴 싹다먹어봄 하가우? 새우딤섬이 쌉존맛이고 샤오롱바우가 생각보다 많이 별로라 아쉬웠음 가성비는 매우 떨어짐,1
3.0,맛는 있는데 비싸요. 가격대비를 생각하게 되네여,0
5.0,"맛있습니다,,ㅎ 마라볶음면도 많이 안쎄고 매콤하게 먹는정도에요",1
3.0,와존맛!!!까진 아니지만 새우딤섬들이 크고 향도 좋고 맛있어요볶음면은 평범 우육탕 드세여,0
3.0,"맛은 있음.  1인당 단품 1개 먹기는 제법 부족하고, 2인 3개는 적당 -> 가성비 부족(만두 단품 가격 9,000원)",0
4.0,,1
5.0,"방문할때마다 만족하면서 먹는 곳입니다.대전으로 놀러오는 친구들에게도 소개시켜주는 맛집이기도 합니다.딤섬이 가격대가 있는 편이지만 돈이 아깝지 않습니다.마음 같아서는 2판 먹고 싶지만 한번 참아봅니다.우육면, 완탕면 다 맛있습니다.",1
4.0,새우 들어간 딤섬들이 맛있었다샤오룽바오는 쏘쏘,1
5.0,"딤섬 좋아해서 팀호완 딤딤섬 청키면가 같은 곳들 자주 방문하는데 이 곳 딤섬은 완성도 면에서 전혀 뒤쳐지지 않습니다. 토실토실해서 양도 많고, 한 입 먹는 순간 직관적으로 맛있다!는 탄성이 나오는 맛입니다 + 2022년에 재방문 했는데 맛은 그대로인데 가격이 많이 올랐네요 ㅠㅠ 전에는 이거 먹으러 대전 온다 였다면, 지금은 유성온천 하는 김에 들려도 좋다 정도 인듯 합니다",1
3.0,맛은 최고인데 가격이 계속 야금야금 올라요. 맛있게 먹고 계산할 때 왠지 조금 서운해지는 식당입니다.,0
5.0,영롱한 딤섬...,1
4.0,,1
4.0,,1
4.0,2020.10.06 기준영업시간 참고휴.. 배불러...  사진 못찍은 봉성교도 맛이써요..비싸서 잘 못감,1
5.0,,1
5.0,맛있지만 조금 비싼편입니다,1
5.0,,1
1.0,맛있는데 가격이 너무 많이 올랐네요 .원래 6개 8000원인 샤오롱바오가 5개 9000원으로 올랐어요. 다른 메뉴들도 딤섬1개 갯수빼고 가격 1000원씩 다 올렸네요. 다신 안 갑니다.,0
1.0,솔직히 별 1개는아닌데 벨런스를 위해 별1개드립니다.일단 가격이 너무 올랐고 샤오롱바오도 예전맛이 아님.품질떨어지고 가격오름,0
5.0,3년간 여기보다 더 맛있는 샤오롱바오집을 발견하려고 시도했는데 계속 실패 중. 대학가 앞이라 가성비도 굿. 다만 주차 불편은 감수해야함,1
5.0,그저 맛있음..,1
4.0,맛있어요... 가격이 올라서 지나친감이 있어서 별 하나 제외,1
4.0,맛있음 근데 기대하고 갈 정도로 맛있지는 않음,1
2.0,새우 만두 괜찮은데 고기 만두 고기가 너무 딱딱하고 맛도 애매해 국물 msg맛만 나고그리고 우리 주문한 거 잊은 듯 한 30분 넘게 기다림 옛날에 맛있다고 생각했는데 이제 다시안 갈 듯,0
4.0,맛은 있으나 가격이 너무 비쌈,1
2.0,가격이 넘 비싸네요... 서민들이 사먹기엔 너무 부담스러움..,0
5.0,완전 맛있어요~!!,1
5.0,,1
5.0,"여자 셋이서 샤오롱바오, 샤오마이, 하가우, 우육면, 볶음면 먹었는데 배는 불렀지만 너무 맛있어서 싹싹 긁어먹고 나옴.. 가성비 대박이고 맛이나 메뉴 다양성, 친절 면에서도 백화점 매장들보다 떨어지는 점 하나도 없고 오히려 더 좋았음 진짜 대박맛있다ㅠ 재방문의사 100",1
5.0,"딘타이펑, 딤딤섬보다 여기가 더 맛남 사랑해요",1
5.0,,1
4.0,생강 싫어하는 사람은 가지 마시길그러나 맛은 의심할 여지 없음,1
5.0,대만 안가도 됨,1
5.0,대전에서 두번째로 싸게 중국여행 할수있는곳,1
4.0,,1
3.0,,0
2.0,맛은좋지만 말도안되게비쌈,0
3.0,후기가 칭찬일색이라 기대하고 갔지만 특별한 맛은 전혀 아닙니다. 이 딤섬이 엄청나게 맛있다기보다는 다른곳이 딤섬을 너무 못 만드는게 아닐까 싶음,0
5.0,딘타이펑? 그냥 웃는다.,1
5.0,"나에게 주어진 돈이 많다면 매일 식사하고 싶은 곳, 그러나 가격이 덜덜하다 그치만 이에 걸맞는 맛",1
5.0,궁만두..먹으러왓는대. ... . 품절이잖여. ...  양장피 무침 맛맀음 마라 기름이랑 흑초만 얹으면 홍유면피맛,1
4.0,맛은 있어요가격은 다 올랐네요,1
5.0,"와우~  너무 괜찮은 맛집을 발견했네요~봉성교, 하교, 샤오마이, 양장피무침 최고입니다~~!!!!",1
4.0,"맛있습니다구채교, 샤오마이 추천드립니다너무 찐 감도 있습니다",1
5.0,맛있다 가격만 좀 사악할 뿐..,1
5.0,말이 필요하지 않아요.드셔보세요,1
5.0,,1
5.0,최고 !,1
5.0,,1
5.0,직접 만들어 소가 꽉 차있습니다.,1
4.0,딤섬 맛있어요,1
5.0,존맛탱... 진짜 맛있어용,1
2.0,오버쿡 돼서 피 다 늘어지고 .. 전 직원이 중국인이라 한국어 소통 어렵습니다 중부권에 이런게 없어서 칭찬일색인지 모르겠으나 가격대도 저 두접시에 18000이 결코 저렴한게 아닌데 서울쪽에 있는 딤섬 체인 가서 드시는걸 추천드려요 너무 극찬만 있어서 기대하고 가지 마시라고 굳이 남깁니다. 다만 대전에서 흔하지 않은 어려운길 가시는거에 대해선 많이 응원하는데 개선이 필요해 보여요,0
5.0,마시씀 ㅠㅠ 또먹고싶다,1
5.0,딤섬 너무 맛있어요!! 진짜 짱짱맛!!! 안에 새우가 오도독 터짐. 완자탕은 생강향과 맛이 많이 나는데 전 그래서 너무 좋았어요~!~!~볶음면은 예상 가능한 맛. 살짝 기름짐.,1
5.0,,1
4.0,,1
5.0,존맛,1
5.0,,1
5.0,모듬a중에서 구채교 최고!마라 안좋아하는데 한국인 입맛에 딱맞는 마라면!상하이 샤오룽은 생강소스찍으니까 최고!!,1
5.0,남에게 먹여주고 싶은 맛.,1
4.0,다른데보다 저렴하게 맛볼수 있어 좋네요,1
5.0,,1
5.0,사장님 친절하시고 정말 맛있습니다. 대전 최고 맛집!,1
4.0,새롭고 재미있었다~.ㅋ,1
5.0,한국에서 제일 맛있는 만두집같아요!!!,1
5.0,,1
4.0,"상하이 샤오룽바오, 샤오마이 굿!!양장피는 상큼해서 필수고!건두부는.. 상큼하면서 느끼했어요 식용유맛 남..전반적으로 좋아요~~마라탕면은 걍 마라육수(진함)에 칼국수라서 마라를 느끼고 싶다면 차라리 마라 전문점으로...",1
5.0,최고,1
5.0,상해 샤오룽바오랑 왕군만두 맛있었음,1
5.0,모든 메뉴가 평균 이상이다 맛있다 특히 양장피를 싼값에 적절하게 먹을수 있다는점은 최고,1
5.0,맛있고 주인아저씨가 친절해요,1
5.0,상하이샤오롱바오 볶음면보통맛 군만두 다 맛있습니다. 그냥 가세요. 무조건 성공입니다.,1
4.0,"대전에서 딤섬을 찾는다면 19년 7월 현재 여기말고 대안이 없다. 신선한 재료로 제대로 만들면서 가격까지 저렴한 곳. 중화권의 유명한 가게들에는 못미치는 부분이 있으나, 국내에서 딤섬을 먹고자 한다면 이곳이 좋다. 모든 메뉴를 경험해보진 못했지만 다 먹을만 하다. 개인적으로는 새우딤섬류를 추천한다.",1
5.0,미쳤어요 진짜 존맛;;;;;; 사진엔 없지만 상해식 샤오롱바오 강추에요,1
5.0,아주친절하심. 음식이 아주정갈하니맛있음. 갈비 2개들어간 김치찌개가 기가멕힘. 역시 카카오 평점4점이상이면 믿고먹을만함,1
4.0,역시 구워주는게 좋긴하더라,1
4.0,돼지갈비 맛있어요. 된장찌개는 청국장에 좀 더 가까운  맛. 서비스는 조금 아쉬워요,1
5.0,대전 갈비 맛집..인정ㅎㅎ,1
5.0,생갈비 퀄도 좋고 양념갈비도 맛있습니다냉면을 시켰는데 열무냉면도 맛있었구요가격이 조금 높지만 후회안할 곳입니다,1
4.0,죽동에 위치한 돼지고깃집 중 가장 괜찮음,1
5.0,생갈비! 넘 맛있음,1
5.0,정말 맛있어요!!!!,1
5.0,고기맛있어돼지생갈비 먹으러 재방문했는데 정말 맛있었다같이 간 친구가 돼지생갈비는 회전률이 좋거나 신선도이 자신있어야 하는 메뉴라고 했는데 리얼 냄새 하나도 안나고 맛있기만함,1
5.0,,1
1.0,여긴 알바생들 불친절,0
4.0,꽃 생삽겹살 맛있어요.새우장도 맛있어요,1
5.0,"양념갈비 맛집입니다.먹어본 양갈중에서 손에 꼽힐정도로 맛납니다.숙성이되어서 그런지 맛도 깊고, 양갈 추천합니다.",1
2.0,무난한 갈비집,0
5.0,생갈비소금구이 진짜 맛있음(고기 질이 죠은듯)불판 자주 갈아주는 친절과상 훑어보고 다 먹은 반찬 스스로 리필해주고젊은 사장이 참 성실열심임.,1
